y,x,z
0,-0.8174015510926429,0.5962447851090351
0,0.044838869786599324,1.1686364901569228
2,-1.7448298820151302,-0.21932947726696025
4,-0.14314590160729723,-0.22739401465415604
0,-1.7716607180951494,0.38980201116241986
0,0.024250661257892804,-0.30785502320625274
0,0.7294626280584378,0.4100538330707027
0,0.6463776794352794,0.9243321841650294
0,-0.13689875087320674,0.7194727308227209
0,-2.6937084036336247,1.2228795278176643
2,-0.46915223749238255,-1.4707972685321966
1,1.284492660692293,-0.9452981351726651
1,-0.6112236835542225,-0.0048654085610466994
1,0.5544384677390081,0.9688802663675279
1,-0.6484562150298895,1.2334691179594488
2,1.5971209504278752,0.49084299731932685
0,-2.0867313383713597,2.1812052694694333
1,-0.500501664259963,-0.9511019632025238
0,-0.36362612057553195,0.7905433406069923
2,0.5264394722856024,-0.29775821061593893
2,0.046482420598903194,-1.3410458772643505
2,0.17353105248037842,-0.3028801746867398
1,-2.2752105406032186,-0.7345969407635736
8,1.9968209434796271,-1.8672906365794462
1,0.20756780216477913,-0.48315827537321154
0,-0.62587064132554,0.03675030950616977
1,1.393450219539271,-0.29566339849708556
1,-1.1091294420780193,1.5213770250244973
1,0.356649473972502,-1.1346989924610411
0,1.0107652215785257,1.276502839091198
1,0.7847305405020173,0.0826186861348044
0,0.25828700531574,-1.243157724647668
0,-0.07408525977226198,-0.4100573888158055
1,-0.9921587272065371,0.19716743155797498
1,0.3522670261594288,0.6533090742546623
0,-1.2663179461590996,-1.5179926904516532
6,1.0789774774381757,0.14441854503011614
2,0.8819485470517056,0.3173898864640983
3,0.03762941152437563,1.2929365394335333
1,-1.8936065989638362,0.26953529145252586
1,0.6716898599501177,-0.7994125187836253
2,0.6652311816298565,0.7476833398140922
1,-1.055662120918417,1.338995897181884
0,-0.3860852402175537,0.012309802720411607
0,0.17744975835954205,-1.0466974817909145
0,0.7332131207561478,0.3922564016960161
1,-0.3407957856946183,0.2575225102515472
1,-0.7980562292107471,0.60883303641194
3,-0.4876962503718239,-0.7135469096420589
0,-0.9470187974660733,-0.2298693117025585
2,1.7923114109252933,1.6255951228946532
2,1.8543320345014442,0.6126167404368672
0,-2.020412768203364,-1.2194947951988608
1,-0.3738963050746182,0.1134056981590976
3,1.5765794087727512,-1.8201169484987108
0,1.4150064485160365,-0.40284520762104525
3,1.977861011505458,-0.49859581431652544
2,1.2704211400442236,-0.3875997727816069
0,0.47800108028015514,0.6687299765287982
4,0.3212359646564791,-0.6510845539572403
1,1.4072873509883113,-1.6809539763116863
7,0.4646293967967772,0.7430682760228606
0,-1.6252447071914484,2.993875934369254
2,0.16701551689318764,0.20720191190949747
1,-1.7589105095934299,0.8750163507247283
1,0.8383090144286632,0.7350161513290819
0,0.35027516227904204,-1.2585572623337755
0,-0.12100438172300697,0.4735389786733413
4,0.2880141648137493,0.0916577916500595
0,-1.706565203958704,-0.3991958842238821
0,-0.49677146955438545,0.9035476381232146
3,-0.5830126706045442,-0.04045793218744924
5,0.1079454767647236,-1.8336280475589333
3,-0.2000772291890486,0.0020022214657542657
2,0.18733146791367483,-2.5304826064820802
4,0.2341994834617855,-0.8574526139639593
0,-1.3782872086680296,-0.8078851028436838
0,-1.2207319540343253,-0.7567756568137437
0,1.1323337320112334,-1.661656214247646
2,-0.8397738742465911,0.6811014189450855
0,-0.16233766978570596,1.3435760413127527
2,0.8050829958502603,0.7693598119307719
0,-0.32731218168294735,0.7602126048712478
0,2.1722520453393477,1.8609481824252219
5,-0.9129035846966755,-1.2515197092131405
0,-0.6067947258074253,0.7450744075570176
0,-2.0158269917155303,-1.3082767149249495
1,0.8429828455533489,-0.4192378571489784
0,-0.3858340415363622,-0.2666506338025733
1,0.6169053760913878,0.7039335307770784
1,0.5154256074202248,-0.41861292948414974
0,2.441266039709048,1.5273895399669157
1,0.5556581118880225,-0.3410577061193999
2,-0.4086471431735194,0.13091083502363912
0,-0.45222280422357536,-0.2782106519982656
1,0.7989421909756889,-0.7796641351989146
1,-1.8998251739422305,-0.5247739384035846
0,-0.49880549986204636,-0.47580386362357807
2,-1.5332924303429465,0.7816746665426468
0,-0.9635426681778566,0.3903154480399192
5,1.1999301785731584,-0.879108581420593
2,-0.9087473053667621,0.44715890141615705
1,-0.4499139088939721,-0.3032323787592268
0,0.8390002280987908,-0.203915236523436
1,-1.5383619545977854,0.7861288932153959
5,0.1171862302229215,-0.18827105588088253
0,-1.1983941319107603,0.9378245918931786
1,0.19971347612951038,-0.7900537525165642
2,-0.4500160756456533,-0.6663358931134307
0,1.0105505198025249,0.4180256279925557
3,-0.08232201431180958,-0.6875143836122455
0,0.47086481051342466,0.5872664599713642
7,1.443800601748786,-1.2142319574131113
0,-0.07375878289405285,0.0415808414716068
3,1.341923601473378,-0.3772287303420577
3,0.7205370932857557,-0.9664162808720883
2,0.9328436330428376,0.6971019898029607
0,-0.7117142136740838,0.3176583735157004
1,0.22358118317527592,-1.0512303332436388
1,0.1607793858664794,-1.072196027388685
2,0.7558089279213316,1.0837897075372447
2,1.1402365673847774,-0.6074421103774555
3,1.026020031440984,-0.784302368496032
2,0.6456159106684399,0.5278035200246063
0,-0.5129291203990639,2.0481537563983028
3,-0.4504107497971849,-0.22762585948271008
0,0.5203754411474816,0.6704550031373129
2,-1.126192526408088,1.4121463384811024
1,-0.3158638500959875,-0.8522768411328551
0,-0.08335518707656042,1.1640398335108568
1,0.4806196324329214,-0.03020660809671779
8,0.5924567594218523,-0.3407105974639633
0,-1.138852958013565,0.3309264705155469
1,0.6771107581669518,0.344535386885749
0,-1.880084935765647,0.10153764564830789
0,-0.6238674701027326,-0.8841822544968672
0,0.9351939754727111,-0.6738789573048956
0,-0.281884758772859,-1.3550627871392733
1,0.43973802377479043,-0.9161532827637335
3,2.51194686413524,-0.8764846091123992
0,-0.19771943046821194,-0.729998863889547
1,-0.17205058590404526,0.44276854955641554
0,-2.076246510379124,-0.34006093117595104
1,0.34686748200888246,-0.2978176031309062
4,1.4350781815256444,-0.15966742705364448
9,0.2140907740157167,-1.0016797985927262
1,0.09616453071130274,0.8987799729952429
1,2.9750166644237868,-1.1173638719373655
1,0.17876666365569457,1.5070691481158056
1,0.17651095820514168,0.37434097655982107
0,0.1251992702064728,1.1275351576491275
0,-0.9975860373669105,1.6711712985726126
2,0.7730355917884891,0.49584197188198237
0,1.3070743243596687,-1.1110554557150898
3,1.1087422175254988,-0.9089505304329049
0,0.8608578201920668,0.202115919607097
0,-0.7216938341441036,0.1734998905847916
0,-0.45255048571471634,-2.0209416689463673
2,2.836029995436604,0.17928453951970066
0,-1.2178611108726283,-1.6921114669257615
0,-1.3706136212539177,-0.21945386278895546
4,-0.024306278253944935,-1.1210461701939265
0,-1.489124236391924,0.49784009882354013
1,-1.222443095950972,-1.4258289943053175
0,-1.4592973104380378,1.6053193857413177
2,-1.166629407127099,0.07073672667518623
1,-0.21170470626383409,3.3001881515429785
0,0.7308990797511533,0.3624403272038399
0,0.1341334607173219,0.0716314604239356
0,0.7671945853893365,-0.7366361654627153
3,-0.4025085549867283,-1.830648418396386
2,-2.67713406277835,-0.1309425020148263
0,-0.7876552434220797,0.36994405697805766
1,-1.7397742087401733,0.7275557879950689
3,0.21884826859456133,-1.3562545783957407
1,0.5045056899577383,1.3671045800757913
3,-0.6239557227338892,0.17960808563677488
0,-0.16763274294357933,0.37010178276899275
0,0.5902571444712278,0.5273822347558293
1,1.1595479096635162,-0.15388006129545112
2,-0.7674844702770124,0.9183239528829368
4,0.9012740712582711,-1.3517532644910184
8,-0.5193326042755281,-0.5358662494291606
0,0.8488089025376598,0.5784351023488008
0,-2.6858974477711848,0.4284385225033615
1,-0.4511595011866371,0.097899489773408
1,0.33721440823482857,0.5006917391135478
0,-1.2891676831409011,1.6514384295572528
0,-2.5617648829616555,-0.14458404342535452
1,-1.2465599488666257,0.008196713574627645
1,-0.3106817619190718,0.6465436867110486
0,0.39714105818741213,0.7494770483654979
1,0.5734676630981106,-0.5166270502328107
3,-0.05939962874253066,0.029020516807512973
1,-1.5611064558071386,0.7547641106019671
4,-1.1431661163015838,-0.7800372017785133
0,0.4692798865128892,1.2258689532617677
0,0.8859554268415268,-0.6550981720695839
1,0.07683763112093289,-0.32701198894927386
2,1.9062171036152153,1.109069375718655
0,-0.6454830327914094,1.341977180623358
2,-0.04491233565437426,0.5618106008799828
0,0.17486972177741256,-1.1552841593459637
2,-0.245474495650133,-0.9343769182204047
0,-1.361452081702609,-0.9863093209570657
1,-1.3871909981617445,0.14021589591826059
0,0.020256241526303256,0.6175632583823788
0,0.4102311617275976,-0.7088098148195885
0,1.7945912247975477,0.7291667557715239
0,0.04812574876777669,0.42290856455924153
0,-2.7792877534312748,0.017644116689588252
2,-1.4309807477622465,-0.176197741513986
2,-1.6758831073550038,-2.1539900577682336
3,-0.9618337723722031,-0.48167471161211667
6,0.47130431657946226,0.6062550663047025
4,0.2926843817207028,-1.1328878565671852
0,0.28978478696049087,-1.8286925543169135
2,-1.4441329324619772,0.7305782729004955
2,-0.38289871498695766,-0.8660892038743899
1,-0.046590258559532284,-0.23935976636863754
0,2.0826147769222265,-1.1493462177377602
0,1.3291548864953502,0.2890135288190523
2,-0.19079801160610405,0.48161152106002797
0,0.876139171193823,1.1253121700333606
1,0.12585554768687635,-0.6149422779392663
0,-0.2986635084997968,1.7064036567872594
0,-0.3505091094718108,-2.1651264409033995
1,-1.7740698080545865,0.43374585231791807
3,1.5652023912665818,0.0922420147417496
1,0.12886735882779832,-1.2641413508520667
0,-1.190318510997281,0.8035503807975749
6,-0.45956328849739914,-1.224423870934313
2,-0.588502769848537,0.3197248691747351
5,-0.18000447824843707,0.39695014834112646
0,-0.4980259759248314,0.8047641540116212
2,1.6271902769059003,0.6866761700621815
0,-1.7084617709136678,-2.034431237788086
0,1.0451178080843984,-1.0079747626940039
1,-0.13826727543273143,0.19064653633327544
1,0.9639860306562085,-1.907977304043549
0,-0.5320389250769472,1.1096447871180186
2,-0.9888031860503963,0.4936197750814963
0,0.19354396663972454,1.1263975859915347
1,2.1285079458570086,0.4617115205533332
0,-1.2257418686336399,1.7027390900847321
9,0.7383569282886842,-0.6212532499920876
3,1.4408597808078272,0.9358831847266802
0,0.5065855185438944,1.229033362257561
2,-0.10151089968424366,-1.0986318558192045
0,2.062537670850779,2.0441310161537607
0,0.0733264210840935,0.8749714707205523
3,0.836714908411548,-0.10230852631919367
2,0.2613532494939564,-0.3944423374794278
0,0.5754519359793839,0.8146035004786615
0,-0.4766159171369766,0.6973227984898328
5,-0.7234296349755669,-2.3282690792794556
3,1.2736385374187311,0.45169467054459894
1,0.08128438023076727,-0.3683363757600535
3,0.6059506405386674,-0.27291888448084833
1,-1.110862475661362,-2.2546856416595467
0,0.9775507763816684,0.4216202284618967
2,1.3687289801255138,0.8154904342436133
0,0.19796186486327141,0.5850541828207462
0,-1.5763787897716302,0.46794973703659626
0,0.8026214984773504,-0.7556355716691899
1,-1.6273356764370728,0.4948628033389594
1,0.5987668886787842,-0.6112822447885948
0,0.8629544876617211,0.36432585427034686
1,-1.2702714305442746,0.47504240510126
2,-0.6911604476189843,0.15893803403795462
0,-1.3942745523981568,1.5574154631207577
0,-0.8804023614513988,-0.9578512804299723
0,-1.4427650327633155,-1.7387723810787254
0,-1.708792445828403,0.9133684016286568
0,-1.765536101341976,-0.6965844505844075
4,0.6573036347000974,-1.2239920790694776
1,0.18020023875938773,0.5320067684333856
1,1.0945810123202642,0.5680896256086739
0,-0.349008149471835,-1.5347355777167146
6,1.3700986864942999,-0.3125535055183087
0,-1.2928752918216175,0.9285324129686715
0,-0.10613798533034877,2.1267012241750622
0,-0.2916495966223006,-0.43755314999043976
0,-1.190024899558471,1.601663435523872
0,-0.934853002019343,0.6279641148976571
0,-1.3419199065736023,-0.32666049377866624
2,-0.0036451336025648253,-1.7279108771776994
1,-0.7902659632986601,-0.29351832426338775
1,0.3542420210456464,-0.18330258524491883
0,0.27606267341609175,0.6342845318887174
7,-0.24391407688750724,-0.5518432332834133
2,-0.7732179574446311,0.0814784431294656
0,-0.3836096920670224,1.2054817716391164
5,0.7495747240828777,1.6010794344216313
3,0.16100914203722658,-1.9494761971295125
0,-0.4107616970095875,-1.8614234598129724
1,-0.3161849553976334,-0.7005093829532422
4,1.767093960979074,0.06030017816310146
1,-0.4091955742516825,1.4244842590823046
1,-0.26714344093365255,-2.432943790562544
0,0.6450130679017183,-1.1308874798648871
3,-0.46060945603003567,0.18249590968680338
1,-1.419722605639512,-0.576734950193214
0,-0.811943350967125,0.5799965631280926
1,-0.41625681250238455,0.33070195564056115
0,-0.07798595478721561,1.828284977109146
1,-0.25542504621835227,-0.512270411820383
2,-0.986591455768394,-0.32197570576505946
0,0.06446611265670991,0.40303536686325686
2,0.6672231059981674,-0.2672894452823643
0,-1.2899922852089385,0.48459393494735425
3,2.1215249843916517,-0.6315668635904872
0,-1.0796511701417513,1.2539834802415013
6,1.5766954403612674,0.5366130198197687
0,1.396675981451461,0.2282278127255135
0,1.246047301833849,-0.060719095212839386
1,0.9748225653541948,-1.2780310405953108
2,-1.1262063246572467,0.30016473076110334
1,-0.6438116401322255,0.02337457117831214
7,0.6423495738310409,-0.8587069939792736
2,-0.9105630804049929,0.6411832525174234
0,0.7766526497027996,0.04239769594121145
0,-1.06072025594136,1.4649909534142964
0,-1.2157674995347298,0.814776887503781
0,0.10872383217369098,-0.8311963910818391
0,-0.4890552208027671,0.0650938622073487
1,0.3779474894201331,1.5333808324498224
1,-0.571173765537927,0.13948726292668145
1,-1.57191674848775,0.28203289728787273
0,0.46884021722462327,1.5315111394301468
4,-1.236434744787934,-1.2686621885327838
1,-0.3710019968900297,-1.0153759950073804
5,1.2245772510364905,0.5251931040544809
1,1.5031229595390068,0.04066973328066813
0,-0.51302671987888,1.373417852498405
4,-0.3195981522007301,-1.0038485416179097
2,0.043066946670760456,-1.046784456877203
3,0.9098638469868486,-1.5813277409773083
0,1.3692263570291352,0.6032809279919467
0,-0.26799190326003564,2.7839214032999187
0,-0.5388327946266541,0.7413495905468487
1,-0.7712952129964228,2.089577646349089
2,-0.46960559359641835,-0.20837564373507433
6,0.9343569662867615,-0.9350640904825704
0,-1.7404957878993679,2.080765140818333
0,-1.4990518192088642,0.1816771957158188
0,-2.2064751464488284,0.19540250309276935
0,-0.13398964780057893,0.7161260365277118
0,0.7653313758870536,0.8631156152035718
2,-0.3530726545746938,0.03941770773853006
0,-1.172921301068825,0.6232582463295356
2,-0.1412913202095625,-0.26504841183185057
5,0.010523556629225125,-1.1992433371763649
1,0.6531507868651335,0.49744439978996013
0,0.021579502266282583,-0.6891652442095088
0,-1.033369039981872,0.5248924287246597
2,0.16643961654854805,-1.3217011896631412
0,1.4700778832808414,-0.8881108408557784
1,-0.8654814146240001,-1.1686216526700461
1,0.17884829330529578,0.85540943388643
0,0.051205413838855816,0.453709442109158
2,-0.05884215276737913,-0.7625451761818058
3,-2.5660616788909856,-0.14263659749486118
1,0.9204686382650294,-0.01529889598266561
0,-0.9290184483009226,1.944283957360527
0,-0.2686714764577077,-0.53021343000071
0,-2.096662046587424,-1.1723643634270993
0,-1.1710975965766723,0.44447520043537087
3,-1.717502910593681,-2.045072176287207
0,-0.29507296508997166,0.24504122185416485
0,0.5100822325839128,-0.13752894774922647
0,0.028653626073722384,-2.23033080695839
1,0.12444467101991108,-1.2810545011721535
2,0.23770139458285613,0.9763473022821278
1,0.7766707396101878,0.9346349793085162
3,0.171876858242877,0.7642661352468569
3,0.5371629018089747,-1.0562741523134176
0,-0.9541796699247468,-0.1506710663478446
7,0.5224214902621598,-1.3888371464860816
1,-0.7453778777060014,0.9333396982100662
2,-0.05708641704753403,-1.3463628135204784
1,-2.4489254919732635,0.09173631094096316
0,-0.5272313099902518,0.6915011392335894
0,0.5490217167482492,1.3277904264348117
3,-0.23685500721539482,0.3803409010474337
0,-1.1853991358884592,1.1203053841514745
0,0.7632601953411768,0.9685349002873543
3,-1.4127086912777533,-0.5661463649706183
2,-0.2868517703952258,-1.1047765114285935
0,-0.19163302066353302,-1.0674484205081443
1,-0.4487740195176915,0.12615633734837942
0,0.9975347122222932,-2.47700708017841
0,-1.0456811435973397,2.680709687558869
0,1.2975061889654356,0.6577127551174883
0,1.209507451242876,0.4756339097348962
2,0.3005812105827854,-0.25584843596717993
4,0.43802548030870625,0.13545361075582985
1,-0.7343000353748437,0.917322796228182
0,-0.7919652002151483,-0.12249098987779826
0,0.5248771524961728,-0.9208956883980934
0,0.3117868077088981,1.4427636849232994
0,1.1704737268604701,-0.4237048902141613
0,-0.29050706060402465,0.7043181156825613
1,0.6525493431992617,0.02676300569559176
4,-1.2417897227578023,-0.5952940742808899
0,0.6911534016086022,-2.4156336595610948
1,0.6806327832853952,1.2347985722565291
1,0.8429686587251787,-1.1432155293174493
2,-0.8166754548183155,0.4117158794513449
0,-1.1549893119533203,-0.6802938646398775
0,-0.32782910522579317,1.0830602696291434
1,0.06168437611969197,0.28865538964483445
4,1.0789367127302565,-1.3064610509198282
0,0.9102941928598816,-0.2726132099448263
0,0.14514777458635106,1.8131589023229957
0,-2.5901049525377644,0.4787939185451953
3,2.0468456835946647,1.5441856298692531
1,1.562662197236863,0.3406943739248977
2,0.576933648432356,1.8554000601772827
1,0.8162139900027666,-0.9477669921583725
1,0.1984628177817234,0.8763104591416686
1,0.20189255979746773,0.17820072524841624
0,0.05558813425615445,-0.149137555189967
2,-0.5029295922508047,-1.1077352212728915
1,1.9376188467110718,-2.0812686350888905
0,-1.2317455188483546,0.3636060213945771
2,0.34954629209538474,0.30326429321483356
4,-1.9515082345057966,-1.49716969500848
0,0.5592918049612061,-0.4553707163851592
5,0.5454537787652888,0.02756144003941972
0,-1.2287121816416637,0.4372919264480192
2,1.7413479077745666,-0.5872327741173616
3,0.25102536297824973,-0.4541936738377509
3,1.5869713135012262,0.314394810167944
1,0.8104209921051242,0.009040686835527617
0,-1.0235823347573798,-1.2406145430801832
0,-0.7009908688624507,0.6043996237086758
1,1.3491759273394237,-0.4740258921702493
0,-1.7376737320165625,0.37592829294274427
0,2.073675445140654,0.420048972989752
2,1.016415432206336,0.6200323885997504
5,-0.020524510303855836,-0.7049269920973911
4,-0.4008388806560809,-0.13721417276642311
1,1.2839124472086945,0.9133898728925431
1,-1.8575375848350075,-2.8041194313216775
2,0.8025351602708969,-0.7146250527976867
1,-2.0373975698992335,-1.9923345627831037
0,0.8142001612292666,-0.290603921267545
3,0.6451796490707858,-0.2653416133290073
2,-0.22363139288256298,0.5996828830695322
0,-0.686753265309146,1.3026094465041538
0,-0.5329583100443489,-0.29843941870771545
2,0.4345612834833509,1.425857308640339
1,0.2858431749130594,-1.0528845982960158
0,-0.4981458308524266,0.4215598520567157
2,0.2070939015384262,0.7696156519009966
1,0.28462685729483284,1.1693076017949635
3,1.3670682305871213,-2.2955176213327015
0,-0.7481314512734556,1.4341537567745095
0,0.15412528458668048,1.0343484398679956
0,-1.5409466406143635,-0.8238650606714053
4,0.8452068973971026,-0.5881600607084073
5,-1.2851150069050428,-1.074631303989153
4,-0.21090347778754914,-1.161856705108092
1,0.5287694508651875,1.0409393284857322
0,-0.07471682091838383,-1.0943559521485406
0,-0.9150749281163334,-1.1083302281629344
0,-0.9722787896074723,0.43802740497949866
3,0.8311976740329935,0.013304902887041134
0,0.8441382528102125,1.5706917131644837
0,-0.8820564036665927,-0.2708073291100728
1,1.998008090241617,0.8244886978798391
0,-0.6456204186304619,0.0073166008720806225
0,-0.13079668122620086,1.5509975596512806
3,0.4846353899374571,0.5522660097617856
0,0.3714895840776652,1.161447731142993
3,0.18152522892771084,-0.08786743082543379
0,-0.9664082930852966,-0.30333311137032026
3,0.5232640808326682,-1.7778490617738598
0,-1.0590417974814466,0.9071698597222796
2,-0.8738408617785552,-0.544949695970484
0,-1.3200982176643,-0.01359092917350828
0,-0.6397850841439104,1.3592392816377963
5,-0.14307015215172778,-0.3825951957143902
0,-0.026776389288214127,-0.5683601379923096
1,-0.5395210516176671,-1.0235777039605316
3,0.623732480331743,1.2753997386233333
1,0.46886650342136144,0.4215726077246476
0,0.24539725254909042,1.2796568097683307
0,-0.11607088156046488,-0.315784598836295
1,-2.40599206849878,-0.7062219416860293
1,0.6953881372025746,0.9659386146707177
1,-0.9520064038294476,-0.3183727809445269
5,-0.4687805100460661,-1.89822293428755
3,-0.025560259469661548,0.5934509934720468
0,0.2473153264582205,0.0036890632639341022
1,-0.30238176812422246,0.2926399767491261
1,0.22816752938535412,1.5369207469936408
1,-0.3314988224908205,0.17545300798720273
0,-1.3949956603459677,-0.9078466202432949
2,-0.7084701376237451,-0.7425668272655415
3,-1.1275130539226221,-0.8710098785436593
0,-1.8875652055734904,0.33360176509404127
0,-0.14127260808691594,1.3247101328780475
0,0.43971135319019883,0.4709800645192971
1,-0.17635136607502147,-1.4586148510306256
0,-1.3024327746416093,-0.5785812165427029
0,-0.5204459309344286,-0.9674855446727416
1,0.3751251149815877,-0.08107428844465078
0,-1.6184812785681766,-0.5893957703293607
0,-0.9996410417161657,-0.17318624073783462
1,-0.5398712018860101,-0.16509018220049188
0,-1.498914662437584,-0.672496477099594
0,-0.5783199878444325,-1.821875786313123
0,-1.9643012162197302,0.5214886879171357
0,-1.1375722170380924,0.0075537386703011505
0,0.7038637578915083,1.401479585191067
1,3.014384802095259,1.1418924696136357
0,-0.4343716427302547,0.04208682648775271
1,0.895335455347484,-1.224237440970541
0,-1.1607180491737525,0.01670428240353297
1,-0.3050750873259093,-0.8370992125137647
2,-0.11757244769474985,-0.03554317808726389
2,-0.4965662644010732,-0.7276182739759673
1,0.5643678033881951,1.6956931948973502
0,0.6659616816351179,-0.34868871520872213
2,-0.06968728340677871,0.6056861039410676
0,-0.9528746271543184,-1.2151559699474748
2,-0.5010719213002585,0.13112352581496
2,-0.1522463815352016,1.3807987258824936
0,-0.6325105617214287,0.20406453486671047
2,0.03110784717543046,-0.6388122446390007
0,-0.06340512033066212,0.6884729705803206
1,0.1927167001534605,0.2105923227268629
3,-0.32982003986107533,0.9521733689603259
0,0.537577734147831,1.1796785168925978
0,1.5001494907192727,-0.2629431437512856
1,-0.666552863228688,1.9696209123338317
0,0.7667381147738794,1.4698625625609572
0,-0.8158351160484182,0.6295728784895879
0,-0.046976917923552894,-0.8311692435554525
0,-1.9499674281678019,1.1451722812486922
3,0.09102204843406922,-0.12082233200782008
1,-1.4194869928369394,0.3705696314654914
0,-1.6810352050118482,-0.09672600308236577
5,-0.2549386703202827,-2.2615098556842708
0,1.8844881471618615,0.7993946484101883
0,-0.7562130880577391,-1.193379115091315
0,-1.0513726763697657,-0.2925556995529934
2,0.46826990850452826,-0.35702020235235254
0,0.6460325488288001,0.6001427184261421
0,-1.9584836043962677,-0.6540025328181676
2,1.2112262024922733,-0.29725712512431224
0,-0.984488322229911,0.7205344502169453
0,-2.1703667930584785,-0.026314567502115953
0,-0.06839449644251823,-1.0093393527596701
7,0.3882887259216836,-1.3920796200263097
1,-0.48422945524272565,-0.1448182911083889
1,-0.08613318988183147,0.6539108970738022
4,1.7079733963420065,-0.37000084446406944
1,-0.5955220848257186,-1.0293391927300364
5,0.23070351640275344,-0.6815255748709856
0,0.8383243260415959,1.0106705666515743
0,-0.5234185642819159,-1.9492367153760786
3,-0.703073956879552,-1.051335531725095
1,-0.7515879323718521,-1.6096421575118838
1,-0.6527885062310445,-0.5714156817774368
0,-0.8311049542216864,-0.012227392960362602
6,-0.078425720434025,-0.3918620438739271
0,-1.6102585793955955,-0.403118357367532
0,1.0111560172796297,-1.6849663100114252
0,0.5979984953700094,-0.06832467352313266
0,-1.1555055061317687,0.6529394884103481
0,0.00694428640778982,-1.07838505088706
0,-0.3849886360709097,1.9761836693683354
1,0.7539697722499021,0.08229465314382765
0,-0.11823217488975732,0.22522146885645647
1,-0.376300269222113,0.8747872289201759
0,0.923871039222595,-2.5154179664022838
1,-0.7263635864838813,0.621673521187286
1,-0.12195745173134756,0.7417606955475522
4,1.189897661780784,-1.339356310057024
0,-1.2871731630821917,0.879048923777409
